reaction,base_reaction,data_type,ec_code,kcat_evidence_count,kcat,MW,kcat_MW,missing_mass_genes
r_0009,r_0009,global_default_no_ec,,0,65.0,51.327,4559004.032965106,
r_0010,r_0010,global_default_no_ec,,0,65.0,49.816,4697286.012526096,
r_0011,r_0011,global_default_no_ec,,0,65.0,58.095,4027885.3601859026,
tcaABC,tcaABC,EC_class_3_SABIO_median,3.6.3.40,0,21.75,28.833,2715638.331078972,
2MBCOATA_reverse,2MBCOATA,EC_kcat_max_BRENDA,2.3.1.180,1,47.1,32.674,5189447.266940075,
2OH3EDISO_reverse,2OH3EDISO,global_default_no_ec,,0,65.0,28.503,8209662.140827281,
3CTHPPT_reverse,3CTHPPT,SABIO_RK_cache_median,1.2.4.2,1,6.7,138.965,173568.88425143022,
3HBCOADH_reverse_num1,3HBCOADH_reverse,EC_kcat_max_BRENDA,1.1.1.36,1,300.0,25.91,41682747.97375531,
3OAR100_reverse_num1,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR110_reverse_num1,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR120_reverse_num1,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR121_reverse_num1,3OAR121_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR130_reverse_num1,3OAR130_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR140_reverse_num1,3OAR140_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR141_reverse_num1,3OAR141_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR150_reverse_num1,3OAR150_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR160_reverse_num1,3OAR160_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR161_reverse_num1,3OAR161_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR170_reverse_num1,3OAR170_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR180_reverse_num1,3OAR180_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR181_reverse_num1,3OAR181_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR40_reverse_num1,3OAR40_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR50_reverse_num1,3OAR50_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR60_reverse_num1,3OAR60_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR70_reverse_num1,3OAR70_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR80_reverse_num1,3OAR80_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OAR90_reverse_num1,3OAR90_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARai110_reverse_num1,3OARai110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARai130_reverse_num1,3OARai130_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARai150_reverse_num1,3OARai150_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARai170_reverse_num1,3OARai170_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARai70_reverse_num1,3OARai70_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARai90_reverse_num1,3OARai90_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi100_reverse_num1,3OARi100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi110_reverse_num1,3OARi110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi120_reverse_num1,3OARi120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi130_reverse_num1,3OARi130_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi140_reverse_num1,3OARi140_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi150_reverse_num1,3OARi150_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi160_reverse_num1,3OARi160_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi170_reverse_num1,3OARi170_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi180_reverse_num1,3OARi180_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi60_reverse_num1,3OARi60_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi70_reverse_num1,3OARi70_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi80_reverse_num1,3OARi80_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OARi90_reverse_num1,3OARi90_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
3OXCOAT_reverse_num1,3OXCOAT_reverse,SABIO_RK_cache_median,2.3.1.16,1,104.0,43.851,8538003.694328522,
4HXPUHBT_reverse,4HXPUHBT,EC_class_2_SABIO_median,2.5.1.77,0,4.9,91.738,192286.72959951166,
4SBZADH_reverse_num1,4SBZADH_reverse,EC_class_1_SABIO_median,1.2.1.62,0,17.825000000000003,43.81,1464734.0789774025,
5DGLCNR_reverse,5DGLCNR,EC_class_1_SABIO_median,1.1.1.69,0,17.825000000000003,26.365,2433908.5909349523,
AATA_reverse_num1,AATA_reverse,EC_kcat_max_BRENDA,2.6.1.39,1,22.3,46.973,1709066.9107785323,
ABTA_reverse_num1,ABTA_reverse,SABIO_RK_cache_median,2.6.1.19,11,0.016,38.83,1483.3891321143446,
ACACT1r_reverse_num1,ACACT1r_reverse,SABIO_RK_cache_median,2.3.1.9,15,174.0,43.851,14284736.950126566,
ACACT8r_reverse_num1,ACACT8r_reverse,SABIO_RK_cache_median,2.3.1.16,1,104.0,43.851,8538003.694328522,
ACCOAC_1_reverse_num1,ACCOAC_1_reverse,SABIO_RK_cache_median,6.4.1.2,10,11.6,61.097,683503.2816668577,
ACKr_reverse,ACKr,SABIO_RK_cache_median,2.7.2.1,6,1053.0,39.041,97097922.69665225,
ACM6PH_reverse,ACM6PH,EC_kcat_max_BRENDA,4.2.1.126,1,5.7,32.387,633587.55056041,
ACOAD8f_reverse_num1,ACOAD8f_reverse,EC_class_1_SABIO_median,1.3.99.3,0,17.825000000000003,44.566,1439886.9093030563,
ACOATA_reverse,ACOATA,EC_kcat_max_BRENDA,2.3.1.180,1,47.1,41.147,4120835.0548035097,
ACODA_reverse,ACODA,SABIO_RK_cache_median,3.5.1.16,21,290.0,47.686,21893218.135301765,
ACON6LAT_reverse_num1,ACON6LAT_reverse,EC_kcat_max_BRENDA,2.3.1.12,1,2.4,50.522,171014.60749772377,
ACONIs_reverse,ACONIs,EC_kcat_max_BRENDA,5.3.3.7,1,15000.0,101.267,533243801.0408129,
ACONTa_reverse,ACONTa,EC_kcat_max_BRENDA,4.2.1.3,1,999.0,101.267,35514037.149318144,
ACONTb_reverse,ACONTb,EC_kcat_max_BRENDA,4.2.1.3,1,999.0,101.267,35514037.149318144,
ACOTA_reverse_num1,ACOTA_reverse,SABIO_RK_cache_median,2.6.1.11,2,1.185,43.128,98914.85809682804,
ACS2_reverse,ACS2,SABIO_RK_cache_median,6.2.1.1,7,100.6,71.397,5072482.03706038,
ACTCOALIG_reverse,ACTCOALIG,SABIO_RK_cache_median,6.2.1.13,38,67.5,87.982,2761928.5762996976,
ADCS_reverse,ADCS,SABIO_RK_cache_median,2.6.1.85,16,0.0625,23.008,9779.207232267037,
ADEt_reverse,ADEt,global_default_no_ec,,0,65.0,51.057,4583112.991362595,
ADSL1r_reverse,ADSL1r,SABIO_RK_cache_median,4.3.2.2,3,1.57,51.584,109568.85856079403,
ADSL2r_reverse,ADSL2r,SABIO_RK_cache_median,4.3.2.2,3,1.57,51.584,109568.85856079403,
ADSS_reverse,ADSS,SABIO_RK_cache_median,6.3.4.4,5,3.1,47.088,237003.05810397552,
AGDC_reverse,AGDC,EC_kcat_max_BRENDA,3.5.1.25,1,2610.0,38.377,244834145.45170283,
AGPR_reverse,AGPR,EC_class_1_SABIO_median,1.2.1.38,0,17.825000000000003,33.207,1932423.8865299488,
AHCi_reverse,AHCi,EC_kcat_max_BRENDA,3.3.1.1,1,6666.0,54.114,443463798.6473002,
AICART_reverse,AICART,EC_kcat_max_BRENDA,2.1.2.3,1,7.18,76.49,337926.5263433129,
AIRCr_reverse,AIRCr,EC_kcat_max_BRENDA,4.1.1.21,1,77.0,59.173,4684568.975715276,
AKGt2r_reverse_num1,AKGt2r_reverse,global_default_no_ec,,0,65.0,50.108,4669912.987946037,
ALAD_L_reverse,ALAD_L,SABIO_RK_cache_median,1.4.1.1,2,524.0,39.361,47925611.64604558,
ALAR_reverse,ALAR,SABIO_RK_cache_median,5.1.1.1,19,1.05,39.477,95751.95683562581,
ALATA_D2_reverse_num1,ALATA_D2_reverse,SABIO_RK_cache_median,2.1.2.1,49,3.368333,45.484,266599.2173071849,
ALAt2r_reverse,ALAt2r,global_default_no_ec,,0,65.0,52.629,4446217.864675369,
ALCD2x_reverse_num1,ALCD2x_reverse,SABIO_RK_cache_median,1.1.1.1,457,2.166667,35.915,217179.4848948907,
AMAOTr_reverse,AMAOTr,SABIO_RK_cache_median,2.6.1.62,4,0.048333335000000005,45.627,3813.5315931356436,
AMMQT9_reverse,AMMQT9,EC_class_2_SABIO_median,2.1.1.163,0,4.9,25.279,697812.4134657226,
AMPTASECG_reverse_num1,AMPTASECG_reverse,SABIO_RK_cache_median,3.4.11.1,34,92.841665,50.316,6642618.530884808,
APAT2r_reverse,APAT2r,SABIO_RK_cache_median,2.6.1.19,11,0.016,49.251,1169.5194006213073,
APRAUR_reverse,APRAUR,SABIO_RK_cache_median,1.1.1.193,3,0.3083333,36.249,30621.53107671935,
ARAT_reverse,ARAT,EC_kcat_max_BRENDA,2.6.1.57,1,1200.0,38.83,111254184.90857585,
ARBt2r_reverse_num1,ARBt2r_reverse,global_default_no_ec,,0,65.0,58.799,3979659.518019014,
ARGSL_reverse,ARGSL,SABIO_RK_cache_median,4.3.2.1,18,15.5,52.092,1071181.7553559088,
ASAD_reverse_num1,ASAD_reverse,SABIO_RK_cache_median,1.2.1.11,27,58.0,37.162,5618642.69953178,
ASNt2r_reverse,ASNt2r,global_default_no_ec,,0,65.0,40.903,5720851.771263721,
ASPCT_reverse,ASPCT,SABIO_RK_cache_median,2.1.3.2,4,68.55,32.83,7516905.2695705155,
ASPK_reverse,ASPK,SABIO_RK_cache_median,2.7.2.4,25,6.2,44.085,506294.6580469547,
ASPT_reverse,ASPT,SABIO_RK_cache_median,4.3.1.1,1,1.023333,49.231,74830.87485527412,
ASPTA_reverse_num1,ASPTA_reverse,SABIO_RK_cache_median,2.6.1.1,19,16.8,43.692,1384235.1002471847,
ATAH_reverse,ATAH,EC_kcat_max_BRENDA,3.5.3.4,1,750.0,40.277,67035777.242595024,
ATPS4r_reverse,ATPS4r,EC_class_3_SABIO_median,3.6.3.14,0,21.75,359.04499999999996,218078.51383531315,
BCOATA_reverse,BCOATA,EC_kcat_max_BRENDA,2.3.1.180,1,47.1,32.674,5189447.266940075,
BDH_reverse,BDH,SABIO_RK_cache_median,1.1.1.30,3,0.03166667,27.24,4185.022466960353,
BPNT_reverse,BPNT,EC_class_3_SABIO_median,3.1.3.97,0,21.75,31.135,2514854.6651678174,
BZALDH_reverse,BZALDH,EC_kcat_max_BRENDA,1.1.1.90,1,12940.0,37.537,1241015531.342409,
CA2t4_reverse,CA2t4,global_default_no_ec,,0,65.0,38.568,6067205.973864344,
CATECHOLt_reverse,CATECHOLt,global_default_no_ec,,0,65.0,15.621,14979834.837718455,
CD2t4_reverse_num1,CD2t4_reverse,global_default_no_ec,,0,65.0,59.393,3939858.232451636,
CDAS1_reverse,CDAS1,SABIO_RK_cache_median,2.3.1.39,7,1.4,48.701,103488.63473029301,
CDAS15_reverse_num1,CDAS15_reverse,global_default_no_ec,,0,65.0,47.158,4962042.495440858,
CDAS3_reverse_num1,CDAS3_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
CDAS7_reverse_num1,CDAS7_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,47.597,302540.0760552136,
CHORM_reverse,CHORM,SABIO_RK_cache_median,5.4.99.5,27,47.0,12.431,13611133.456680879,
CITCIa2_reverse,CITCIa2,EC_class_4_SABIO_median,4.2.1.35,0,5.9,73.181,290239.26975581096,
CITCIb_reverse,CITCIb,EC_class_4_SABIO_median,4.2.1.35,0,5.9,73.181,290239.26975581096,
CLPNS120_reverse,CLPNS120,EC_kcat_max_BRENDA,3.1.4.4,1,4000.0,55.516,259384681.8935082,
CLPNS140_reverse,CLPNS140,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNS150_reverse,CLPNS150,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNS160_reverse,CLPNS160,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNS161_reverse,CLPNS161,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSai150_reverse,CLPNSai150,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSai170_reverse,CLPNSai170,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi140_reverse,CLPNSi140,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi150_reverse,CLPNSi150,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi160_reverse,CLPNSi160,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CLPNSi170_reverse,CLPNSi170,SABIO_RK_cache_median,3.1.4.3,3,540.0,51.89,37463865.87010985,
CPC8MM_reverse,CPC8MM,EC_class_5_SABIO_median,5.4.99.60,0,14.525,21.787,2400055.078716666,
CREATA_reverse,CREATA,EC_kcat_max_BRENDA,3.5.2.10,1,1340.0,25.386,190025998.58189553,
CTECOAI6_reverse,CTECOAI6,EC_kcat_max_BRENDA,5.3.3.8,1,999.0,75.899,47384023.50492101,
CTECOAI7_reverse,CTECOAI7,EC_kcat_max_BRENDA,5.3.3.8,1,999.0,75.899,47384023.50492101,
CTECOAI8_reverse,CTECOAI8,EC_kcat_max_BRENDA,5.3.3.8,1,999.0,75.899,47384023.50492101,
CYC1CCDH_reverse,CYC1CCDH,EC_class_1_SABIO_median,1.3.8.11,0,17.825000000000003,43.289,1482362.7249416711,
CYCOADH_reverse_num1,CYCOADH_reverse,EC_class_1_SABIO_median,1.3.8.10,0,17.825000000000003,41.9,1531503.5799522675,
CYSTS_reverse,CYSTS,SABIO_RK_cache_median,4.2.1.22,21,6.0,48.363,446622.4179641461,
CYTDH_reverse,CYTDH,EC_kcat_max_BRENDA,3.2.2.8,1,344.0,46.374,26704618.967524905,
CYTDK2_reverse,CYTDK2,EC_kcat_max_BRENDA,2.7.1.213,1,280.0,22.213,45378832.21536937,
Cyt_reverse,Cyt,global_default_no_ec,,0,65.0,44.624,5243814.987450699,
DABAAT_reverse,DABAAT,EC_kcat_max_BRENDA,2.6.1.76,1,120.0,44.553,9696316.746347047,
DADK_reverse,DADK,SABIO_RK_cache_median,2.7.4.3,14,52.0,23.313,8029854.587569168,
DAPE_reverse,DAPE,SABIO_RK_cache_median,5.1.1.7,2,75.5,28.208,9635564.378899604,
DBTS_reverse,DBTS,SABIO_RK_cache_median,6.3.3.3,3,0.06216667,44.263,5056.141969590854,
DGI_reverse,DGI,EC_class_5_SABIO_median,5.3.1.30,0,14.525,35.593,1469109.0944848706,
DHACOAH_reverse_num1,DHACOAH_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
DHNPA2r_reverse,DHNPA2r,SABIO_RK_cache_median,4.1.2.25,1,1.8,47.745,135721.01790763432,
DHORTS_reverse,DHORTS,SABIO_RK_cache_median,3.5.2.3,14,7.015,44.795,563768.2777095658,
DHPD_reverse,DHPD,EC_kcat_max_BRENDA,3.5.2.2,1,450.0,50.607,32011381.824648764,
DHPS_reverse_num1,DHPS_reverse,SABIO_RK_cache_median,2.5.1.15,4,0.38,30.578,44738.04696186801,
DHQTi_reverse,DHQTi,SABIO_RK_cache_median,4.2.1.10,2,580.0,24.404,85559744.30421242,
DHYDTHYM_reverse,DHYDTHYM,EC_kcat_max_BRENDA,3.5.2.2,1,450.0,50.607,32011381.824648764,
DPCOAK_reverse,DPCOAK,SABIO_RK_cache_median,2.7.1.24,4,12.1,42.72,1019662.9213483146,
DPR_reverse,DPR,SABIO_RK_cache_median,1.1.1.169,2,25.0,13.084,6878630.388260471,
DRPA_reverse,DRPA,SABIO_RK_cache_median,4.1.2.4,2,34.0535,33.885,3617901.726427623,
DTDPG4E_reverse_num1,DTDPG4E_reverse,SABIO_RK_cache_median,5.1.3.2,20,27.0,34.951,2781036.307974021,
DTMPK_reverse,DTMPK,SABIO_RK_cache_median,2.7.4.9,2,7.5,40.235,671057.5369702996,
DURIPP_reverse,DURIPP,SABIO_RK_cache_median,2.4.2.1,4,56.0,43.8,4602739.726027397,
DXPRIi_reverse,DXPRIi,SABIO_RK_cache_median,1.1.1.267,11,38.0,44.175,3096774.1935483874,
ECOAH1_reverse_num1,ECOAH1_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH12_reverse_num1,ECOAH12_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH2_reverse_num1,ECOAH2_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH3_reverse_num1,ECOAH3_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH4_reverse_num1,ECOAH4_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH5_reverse_num1,ECOAH5_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH6_reverse_num1,ECOAH6_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH7_reverse_num1,ECOAH7_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
ECOAH8_reverse_num1,ECOAH8_reverse,EC_class_1_SABIO_median,1.2.1.41,0,17.825000000000003,27.237,2355986.342108162,
ECOAH9ir_reverse_num1,ECOAH9ir_reverse,SABIO_RK_cache_median,4.2.1.17,2,145.0,27.237,19165106.289238904,
EHGLAT_reverse_num1,EHGLAT_reverse,SABIO_RK_cache_median,2.6.1.1,19,16.8,43.692,1384235.1002471847,
EMCCCM_reverse,EMCCCM,EC_class_5_SABIO_median,5.4.99.63,0,14.525,57.704,906176.3482600859,
EN6LNOR_reverse_num1,EN6LNOR_reverse,SABIO_RK_cache_median,1.8.1.4,21,190.0,48.828,14008355.861391004,
ENO_reverse,ENO,SABIO_RK_cache_median,4.2.1.11,43,31.0,44.985,2480826.9423141046,
ENTBACTINt_reverse_num1,ENTBACTINt_reverse,global_default_no_ec,,0,65.0,93.283,2508495.6530128745,
EPMGH_reverse,EPMGH,SABIO_RK_cache_median,3.2.1.22,5,3.9,59.079,237647.89519118468,
ERTHMMOR_reverse,ERTHMMOR,SABIO_RK_cache_median,1.1.1.85,5,19.0,36.081,1895734.597156398,
FBA_reverse_num1,FBA_reverse,SABIO_RK_cache_median,4.1.2.13,118,3.8333335,36.738,375632.87604115636,
FBA2_reverse_num1,FBA2_reverse,SABIO_RK_cache_median,4.1.2.13,118,3.8333335,36.738,375632.87604115636,
FBA3_reverse_num1,FBA3_reverse,SABIO_RK_cache_median,4.1.2.13,118,3.8333335,36.738,375632.87604115636,
FBA4_reverse,FBA4,EC_kcat_max_BRENDA,4.1.2.19,1,38.3,71.779,1920896.0838128144,
FBA_1_reverse_num1,FBA_1_reverse,SABIO_RK_cache_median,4.1.2.13,118,3.8333335,36.738,375632.87604115636,
FLVR_reverse,FLVR,SABIO_RK_cache_median,6.2.1.1,7,100.6,63.44,5708701.134930643,
FMNRx2_reverse,FMNRx2,SABIO_RK_cache_median,1.5.1.38,1,36.0,63.44,2042875.1576292561,
FUM_reverse_num1,FUM_reverse,SABIO_RK_cache_median,4.2.1.2,19,310.0,60.399,18477127.10475339,
G1PACT_reverse,G1PACT,SABIO_RK_cache_median,2.3.1.157,15,55.0,52.744,3753981.4955255575,
G1SAT_reverse,G1SAT,EC_kcat_max_BRENDA,5.4.3.8,1,0.95,45.552,75079.03055848261,
G3PD2_reverse,G3PD2,EC_class_1_SABIO_median,1.1.1.94,0,17.825000000000003,34.948,1836156.5754835757,
G5SADs_reverse,G5SADs,global_default_no_ec,,0,65.0,35.955,6508135.168961202,
G5SD_reverse,G5SD,EC_class_1_SABIO_median,1.2.1.41,0,17.825000000000003,42.402,1513372.01075421,
G6PBDH_reverse,G6PBDH,SABIO_RK_cache_median,1.1.1.49,25,240.0,56.146,15388451.537064083,
G6PDH1b_reverse,G6PDH1b,EC_kcat_max_BRENDA,1.1.1.363,1,1125.0,56.146,72133366.57998788,
G6PDH2r_reverse,G6PDH2r,SABIO_RK_cache_median,1.1.1.49,25,240.0,56.146,15388451.537064083,
GABTA_reverse,GABTA,EC_kcat_max_BRENDA,2.6.1.96,1,15.4,37.95,1460869.5652173911,
GADECARB_reverse,GADECARB,EC_kcat_max_BRENDA,4.1.1.59,1,44.0,21.816,7260726.072607261,
GALIGH_reverse,GALIGH,SABIO_RK_cache_median,3.2.1.22,5,3.9,59.079,237647.89519118468,
GALS3_reverse,GALS3,SABIO_RK_cache_median,3.2.1.22,5,3.9,59.079,237647.89519118468,
GALT_reverse,GALT,EC_kcat_max_BRENDA,2.7.7.64,1,999.0,40.12,89641076.76969093,
GALUi_reverse,GALUi,EC_kcat_max_BRENDA,2.7.7.9,1,999.0,34.401,104543472.5734717,
GAPD_reverse,GAPD,SABIO_RK_cache_median,1.2.1.12,34,65.0,35.334,6622516.55629139,
GARFT_reverse,GARFT,EC_kcat_max_BRENDA,2.1.2.2,1,40.0,76.49,1882599.032553275,
GERDH_reverse,GERDH,EC_kcat_max_BRENDA,1.1.1.347,1,2996.0,37.537,287332498.60138,
GF4GL_0_reverse,GF4GL_0,EC_class_6_SABIO_median,6.3.2.31,0,2.9,37.079,281560.9913967475,
GF4GL_1_reverse,GF4GL_1,EC_class_6_SABIO_median,6.3.2.34,0,2.9,37.079,281560.9913967475,
GGLGH_reverse,GGLGH,SABIO_RK_cache_median,3.2.1.22,5,3.9,59.079,237647.89519118468,
GHMT2r_reverse_num1,GHMT2r_reverse,SABIO_RK_cache_median,2.1.2.1,49,3.368333,45.484,266599.2173071849,
GLCATr_reverse,GLCATr,EC_class_2_SABIO_median,2.3.1.79,0,4.9,19.789,891404.3155288291,
GLU5K_reverse,GLU5K,EC_class_2_SABIO_median,2.7.2.11,0,4.9,38.311,460442.17065594735,
GLUDxi_reverse,GLUDxi,SABIO_RK_cache_median,1.4.1.2,17,222.8667,184.507,4348453.554607684,
GLUDyi_reverse,GLUDyi,SABIO_RK_cache_median,1.4.1.4,5,190.0,48.732,14035951.73602561,
GLUTCOADHc_reverse_num1,GLUTCOADHc_reverse,EC_kcat_max_BRENDA,1.3.8.6,1,16.0,41.933,1373619.822097155,
GLUt2r_reverse_num1,GLUt2r_reverse,global_default_no_ec,,0,65.0,118.22899999999998,1979209.8385336932,
GLXCL_reverse,GLXCL,EC_kcat_max_BRENDA,4.1.1.47,1,18.9,33.67,2020790.0207900207,
GLYCDx_reverse,GLYCDx,EC_kcat_max_BRENDA,1.1.1.6,1,98.44,37.178,9532088.869761689,
GLYCL_reverse_num1,GLYCL_reverse,SABIO_RK_cache_median,1.8.1.4,21,190.0,203.47,3361674.939794564,
GLYt2r_reverse,GLYt2r,global_default_no_ec,,0,65.0,52.629,4446217.864675369,
GND_reverse,GND,SABIO_RK_cache_median,1.1.1.44,25,21.3,31.184,2458953.3093894306,
GND2_reverse,GND2,EC_kcat_max_BRENDA,1.1.1.343,1,23.3,31.184,2689840.944073884,
GTHRDH_reverse_num1,GTHRDH_reverse,EC_kcat_max_BRENDA,3.4.19.13,1,12.45,62.913,712412.3789995709,
GUAPRT_reverse_num1,GUAPRT_reverse,SABIO_RK_cache_median,2.4.2.8,24,6.835,21.003,1171546.9218683045,
HACD1_reverse_num1,HACD1_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD2_reverse_num1,HACD2_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD3_reverse_num1,HACD3_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD4_reverse_num1,HACD4_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD5_reverse_num1,HACD5_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD6_reverse_num1,HACD6_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD7_reverse_num1,HACD7_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD8_reverse_num1,HACD8_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HACD9_reverse,HACD9,SABIO_RK_cache_median,1.1.1.35,12,75.0,75.899,3557359.121991067,
HADPCOADH3_reverse_num1,HADPCOADH3_reverse,SABIO_RK_cache_median,1.1.1.35,12,75.0,62.903,4292323.100647028,
HBCOA3E_reverse,HBCOA3E,EC_class_5_SABIO_median,5.1.2.3,0,14.525,75.899,688941.88329227,
HBCO_nadp_reverse_num1,HBCO_nadp_reverse,EC_class_1_SABIO_median,1.1.1.157,0,17.825000000000003,29.987,2139927.3018307937,
HCO3E_reverse,HCO3E,SABIO_RK_cache_median,4.2.1.1,59,286000.0,23.175,44427184466.01942,
HIBD_reverse,HIBD,EC_kcat_max_BRENDA,1.1.1.31,1,80.79,30.555,9518703.976435935,
HISNH4L'_reverse,HISNH4L',EC_kcat_max_BRENDA,4.3.1.3,1,255.0,52.901,17353169.12723767,
HISTD_reverse,HISTD,SABIO_RK_cache_median,1.1.1.23,4,6.54,46.315,508345.0286084422,
HISTDa_reverse,HISTDa,SABIO_RK_cache_median,1.1.1.23,4,6.54,46.315,508345.0286084422,
HISTDb_reverse,HISTDb,SABIO_RK_cache_median,1.1.1.23,4,6.54,46.315,508345.0286084422,
HISt2r_reverse,HISt2r,global_default_no_ec,,0,65.0,52.629,4446217.864675369,
HOPNTAL3_reverse_num1,HOPNTAL3_reverse,EC_kcat_max_BRENDA,4.1.3.39,1,358.4,32.87,39252814.1162154,
